Drug_Pair_CUIs,Interaction_Class
C3537278_C1176289,0
C1174783_C0015020,0
C1174783_C3537278,0
C1174783_C1176289,0
C1176289_C0015020,0
C1176289_C3537278,0
C1176289_C1174783,0
C0040096_C3529430,0
C0040096_C1328134,0
C3529430_C0040096,0
C3529430_C1328134,0
C1328134_C0040096,0
C1328134_C3529430,0
C2987648_C0038689,0
C0038689_C2987648,0
C0796399_C2974289,0
C2974289_C0796399,0
C0281603_C0022625,0
C0281603_C4255812,0
C0022625_C0281603,2
C0022625_C4255812,0
C4255812_C0281603,2
C4255812_C0022625,0
C0144576_C0678133,0
C0144576_C2703138,0
C0678133_C0144576,0
C0678133_C2703138,0
C2703138_C0144576,0
C2703138_C0678133,0
C0015020_C3537278,0
C0015020_C1120776,0
C3537278_C0015020,0
C3537278_C1120776,0
C1120776_C0015020,0
C1120776_C3537278,0
C2974289_C0039736,0
C0039736_C2974289,5
C1122962_C0528166,0
C0528166_C1122962,0
C0006405_C1741817,0
C1741817_C0006405,0
C0014921_C1698364,0
C1698364_C0014921,0
C0062705_C0146224,0
C0146224_C0062705,0
C0056391_C1135150,0
C0056391_C0919273,0
C1135150_C0056391,0
C1135150_C0919273,0
C0919273_C0056391,0
C0919273_C1135150,0
C0021251_C1831919,0
C1831919_C0021251,0
C0015020_C3537278,0
C0015020_C0298067,0
C3537278_C0015020,0
C3537278_C0298067,0
C0298067_C0015020,0
C0298067_C3537278,0
C0014921_C1135132,1
C1135132_C0014921,0
C0015020_C3537278,0
C0015020_C0069919,0
C3537278_C0015020,0
C3537278_C0069919,0
C0069919_C0015020,0
C0069919_C3537278,0
C0728747_C0025605,0
C0025605_C0728747,0
C0025853_C2935840,0
C2935840_C0025853,0
C0056391_C1135150,0
C0056391_C1328134,0
C1135150_C0056391,0
C1135150_C1328134,0
C1328134_C0056391,0
C1328134_C1135150,0
C0025853_C1135129,0
C1135129_C0025853,0
C0596004_C1135129,0
C1135129_C0596004,0
C0014695_C0042682,0
C0042682_C0014695,0
C0012271_C2974289,0
C2974289_C0012271,0
C0048808_C2974289,0
C2974289_C0048808,0
C0014695_C1122962,0
C1122962_C0014695,0
C0246415_C0771375,0
C0246415_C0006674,0
C0771375_C0246415,0
C0771375_C0006674,0
C0006674_C0246415,5
C0006674_C0771375,5
C3818721_C0030899,0
C0030899_C3818721,0
C0016280_C3853921,0
C3853921_C0016280,0
C0041345_C0964264,0
C0964264_C0041345,0
C0025677_C0032333,0
C0032333_C0025677,0
C1135135_C0001268,0
C0001268_C1135135,0
C0042291_C0080356,0
C0042291_C2930490,2
C0080356_C0042291,0
C0080356_C2930490,2
C2930490_C0042291,0
C2930490_C0080356,0
C0025677_C2930789,2
C2930789_C0025677,0
C0005308_C2352806,0
C2352806_C0005308,0
C1135135_C0040263,0
C0040263_C1135135,0
C0027302_C2930490,0
C2930490_C0027302,0
C1135135_C0031404,2
C0031404_C1135135,0
C0045093_C2347999,0
C2347999_C0045093,0
C1122962_C0964264,0
C0964264_C1122962,0
C1135135_C0012472,0
C0012472_C1135135,0
C3886731_C0146224,0
C0146224_C3886731,0
C0025506_C2930490,0
C2930490_C0025506,0
C0008809_C2352806,0
C2352806_C0008809,0
C1135135_C0077375,0
C0077375_C1135135,0
C0162680_C1337333,0
C0162680_C1328134,0
C1337333_C0162680,0
C1337333_C1328134,0
C1328134_C0162680,0
C1328134_C1337333,0
C2930490_C0039736,0
C0039736_C2930490,0
C0010592_C1142934,0
C1142934_C0010592,0
C2352806_C0023660,0
C1741817_C0032911,0
C0032911_C1741817,0
C0014695_C0025605,0
C0025605_C0014695,0
C0011276_C2352806,0
C2352806_C0011276,0
C0039416_C3505293,0
C0039416_C3652586,0
C0039416_C0146224,0
C3505293_C0039416,0
C3505293_C3652586,0
C3505293_C0146224,0
C3652586_C0039416,0
C3652586_C3505293,0
C3652586_C0146224,0
C0146224_C0039416,0
C0146224_C3505293,0
C0146224_C3652586,0
C1135135_C0012133,0
C0012133_C1135135,0
C0015020_C3537278,0
C0015020_C0657912,0
C3537278_C0015020,0
C3537278_C0657912,0
C0657912_C0015020,0
C0657912_C3537278,0
C0015020_C3537278,0
C0015020_C0046319,0
C3537278_C0015020,0
C3537278_C0046319,0
C0046319_C0015020,0
C0046319_C3537278,0
C1506770_C0072857,0
C0072857_C1506770,0
C1135135_C0026252,0
C0026252_C1135135,0
C1135135_C0796399,0
C0796399_C1135135,0
C0014025_C1328134,0
C1328134_C0014025,0
C0762662_C3853921,5
C3853921_C0762662,0
C0014025_C0919273,0
C0919273_C0014025,0
C2986924_C0025677,0
C0025677_C0037537,0
C0037537_C0025677,0
C0964264_C0035608,0
C0035608_C0964264,0
C0025677_C2316164,2
C2316164_C0025677,0
C0025677_C3853822,2
C3853822_C0025677,0
C0012582_C0281603,0
C0281603_C0012582,0
C0016860_C0048176,0
C0016860_C1135174,0
C0048176_C0016860,0
C0048176_C1135174,0
C1135174_C0016860,0
C1135174_C0048176,0
C3658706_C0030899,0
C0030899_C3658706,0
C0054827_C0281603,0
C0281603_C0054827,0
C0017887_C4255956,0
C0017887_C0532362,0
C4255956_C0017887,0
C4255956_C0532362,0
C0532362_C0017887,0
C0532362_C4255956,0
C0015020_C3537278,0
C0015020_C1142934,0
C3537278_C0015020,0
C3537278_C1142934,0
C1142934_C0015020,0
C1142934_C3537278,0
C0002860_C0532362,0
C0532362_C0002860,0
C0137996_C0146224,0
C0059682_C0146224,0
C0146224_C0059682,0
C0065865_C1142934,0
C1142934_C0065865,0
C0004609_C4256145,0
C0004609_C1831919,0
C4256145_C0004609,0
C4256145_C1831919,0
C1831919_C0004609,0
C1831919_C4256145,0
C1135135_C0073992,2
C0073992_C1135135,0
C0532362_C0298067,0
C0298067_C0532362,0
C0028741_C0532362,0
C0532362_C0028741,0
C1135135_C0025042,0
C1135135_C1289957,0
C0025042_C1135135,0
C0025042_C1289957,0
C1289957_C1135135,0
C1289957_C0025042,0
C0093999_C0073372,0
C0073372_C0093999,0
C0068771_C1328134,0
C1328134_C0068771,0
C0068771_C0919273,0
C0919273_C0068771,0
C0077375_C2974289,0
C2974289_C0077375,0
C0025677_C3818721,2
C3818721_C0025677,0
C0144576_C0678133,0
C0144576_C0055895,0
C0678133_C0144576,0
C0678133_C0055895,0
C0055895_C0144576,5
C0055895_C0678133,5
C0120107_C1741817,0
C1741817_C0120107,0
C0007257_C1516302,0
C0007257_C1831919,0
C1516302_C0007257,0
C1516302_C1831919,0
C1831919_C0007257,0
C1831919_C1516302,0
C1135135_C0031441,0
C0031441_C1135135,0
C0028214_C0146224,0
C0146224_C0028214,0
C0019453_C1142934,0
C1142934_C0019453,0
C0771648_C0146224,0
C0146224_C0771648,0
C1135135_C0004475,0
C0004475_C1135135,0
C0025677_C0284559,1
C0284559_C0025677,0
C0025506_C0762659,0
C0762659_C0025506,0
C0220578_C0146224,3
C0146224_C0220578,0
C0762659_C0039736,0
C0039736_C0762659,0
C0025677_C3501358,1
C3501358_C0025677,0
C0021186_C0532362,0
C0532362_C0021186,0
C2935840_C1948068,0
C1948068_C1135129,0
C1135129_C1948068,0
C0093999_C0657912,0
C0657912_C0093999,3
C0078257_C0001911,2
C0078257_C4082528,2
C0078257_C4082752,2
C0001911_C0078257,0
C0001911_C4082528,0
C0001911_C4082752,0
C4082528_C0078257,0
C4082528_C0001911,0
C4082528_C4082752,0
C4082752_C0078257,0
C4082752_C0001911,0
C4082752_C4082528,0
C0024321_C0146224,0
C0146224_C0024321,0
C1831905_C1135174,0
C1135174_C1831905,0
C0085379_C0146224,1
C0146224_C0085379,0
C0078257_C0011816,2
C0011816_C0078257,0
C1135135_C0032333,0
C0032333_C1135135,0
C0078257_C0042313,0
C0042313_C0078257,0
C2352806_C1698364,0
C1698364_C2352806,0
C0297960_C0965129,0
C0965129_C0297960,2
C0053530_C0146224,0
C0146224_C0053530,0
C0030095_C0042682,0
C0042682_C0030095,0
C0031935_C0015020,0
C0031935_C3537278,0
C0015020_C0031935,0
C0015020_C3537278,0
C3537278_C0031935,0
C3537278_C0015020,0
C0762659_C1456409,0
C1456409_C0762659,0
C0078257_C0070895,0
C0078257_C0376236,0
C0070895_C0078257,0
C0070895_C0376236,0
C0376236_C0078257,0
C0376236_C0070895,0
C0078257_C0069717,1
C0069717_C0078257,0
C0035527_C0008838,0
C0008838_C0035527,0
C0002403_C0964264,0
C0964264_C0002403,0
C0078257_C0537894,0
C0537894_C0078257,0
C0016267_C1698364,0
C1698364_C0016267,0
C0031935_C0093999,0
C0093999_C0031935,0
C3658706_C0000981,0
C0000981_C3658706,0
C1176309_C0919273,0
C0919273_C1176309,0
C1176309_C1328134,0
C1328134_C1176309,0
C0762659_C1831919,0
C1831919_C0762659,0
C0022487_C0022489,0
C0022487_C1328134,0
C0022489_C0022487,0
C0022489_C1328134,0
C1328134_C0022487,0
C1328134_C0022489,0
C0022487_C0022489,0
C0022487_C0919273,0
C0022489_C0022487,0
C0022489_C0919273,0
C0919273_C0022487,0
C0919273_C0022489,0
C1135135_C2930789,2
C2930789_C1135135,0
C0031982_C0146224,0
C0146224_C0031982,0
C0025506_C2974289,0
C2974289_C0025506,0
C0762659_C1176329,0
C1176329_C0762659,0
C0031937_C2352806,0
C2352806_C0031937,0
C0078257_C0762662,5
C0762662_C0078257,0
C0078257_C0025381,2
C0025381_C0078257,0
C0024002_C0045093,3
C0045093_C0024002,0
C3853921_C0056855,0
C0056855_C3853921,2
C0078257_C0214192,2
C0214192_C0078257,0
C0010711_C1741817,0
C1741817_C0010711,0
C3818721_C0000981,0
C0000981_C3818721,4
C1176020_C3853921,0
C3853921_C1176020,0
C0078257_C0378466,4
C0378466_C0078257,0
C0078257_C0052761,0
C0052761_C0078257,0
C0078257_C0011707,1
C0011707_C0078257,0
C0078257_C0016360,1
C0016360_C0078257,0
C0078257_C0053091,0
C0053091_C0078257,0
C0297960_C0083381,0
C0078257_C0028420,2
C0028420_C0078257,0
C0025677_C0071568,0
C0042682_C1881068,0
C1881068_C0042682,0
C0015042_C2974289,0
C2974289_C0015042,0
C0002260_C1831919,0
C1831919_C0002260,0
C0071568_C0008838,1
C0008838_C0071568,0
C0020823_C0055895,0
C0055895_C0020823,5
C0031507_C0762659,0
C0762659_C0031507,0
C0093999_C0246904,0
C0246904_C0093999,0
C0027780_C0532362,0
C0532362_C0027780,0
C0051733_C0532362,0
C0532362_C0051733,0
C3853921_C3181682,0
C3181682_C3853921,0
C3658706_C0078442,0
C0078442_C3658706,0
C0531264_C0146224,0
C1098320_C0919273,0
C0919273_C1098320,0
C0008287_C1135129,0
C1135129_C0008287,0
C1098320_C1328134,0
C1328134_C1098320,0
C0056391_C1135150,0
C0056391_C1741817,0
C1135150_C0056391,0
C1135150_C1741817,0
C1741817_C0056391,0
C1741817_C1135150,0
C0093999_C0754188,0
C0754188_C0093999,0
C0913469_C3853921,0
C3853921_C0913469,0
C0008296_C1328134,0
C1328134_C0008296,0
C0034414_C4255874,0
C0034414_C4255875,0
C0034414_C1831919,0
C4255874_C0034414,0
C4255874_C4255875,0
C4255874_C1831919,0
C4255875_C0034414,0
C4255875_C4255874,0
C4255875_C1831919,0
C1831919_C0034414,0
C1831919_C4255874,0
C1831919_C4255875,0
C0093999_C0055895,0
C0055895_C0093999,0
C0008296_C0919273,0
C0919273_C0008296,0
C0028128_C1135132,0
C1135132_C0028128,0
C0028128_C1698364,0
C1698364_C0028128,0
C0762737_C0146224,0
C0146224_C0762737,0
C3853921_C0016299,0
C0016299_C3853921,5
C0071568_C1135135,0
C1135135_C0071568,0
C0042682_C0059682,0
C0059682_C0042682,0
C0762659_C1135174,0
C1135174_C0762659,0
C0004609_C4256145,0
C0004609_C0964264,0
C4256145_C0004609,0
C4256145_C0964264,0
C0964264_C0004609,0
C0964264_C4256145,0
C0762659_C0717787,0
C0717787_C0762659,0
C0093999_C0009214,0
C0093999_C0770426,0
C0093999_C3848586,0
C0009214_C0093999,0
C0009214_C0770426,0
C0009214_C3848586,0
C0770426_C0093999,0
C0770426_C0009214,0
C0770426_C3848586,0
C3848586_C0093999,0
C3848586_C0009214,0
C3848586_C0770426,0
C0022616_C0146224,0
C0146224_C0022616,0
C0078257_C0040377,0
C0040377_C0078257,0
C0042313_C0297960,0
C0297960_C0042313,0
C0014921_C1142934,0
C1142934_C0014921,0
C0016875_C0369246,0
C0016875_C4255637,0
C0016875_C3853921,2
C0369246_C0016875,0
C0369246_C4255637,0
C0369246_C3853921,2
C4255637_C0016875,0
C4255637_C0369246,0
C4255637_C3853921,2
C3853921_C0016875,0
C3853921_C0369246,0
C3853921_C4255637,0
C0021734_C4256158,0
C0021734_C1831919,0
C4256158_C0021734,0
C4256158_C1831919,0
C1831919_C0021734,0
C1831919_C4256158,0
C0028902_C1741817,0
C1741817_C0028902,0
C1707080_C1831919,0
C1831919_C1707080,0
C0007257_C1516302,0
C0007257_C0964264,0
C1516302_C0007257,0
C1516302_C0964264,0
C0964264_C0007257,0
C0964264_C1516302,0
C0031978_C3658706,0
C3658706_C0031978,0
C1174893_C1831919,0
C1831919_C1174893,0
C0025677_C0026251,0
C0026251_C0025677,0
C1135135_C0044401,0
C0044401_C1135135,0
C3853921_C1958569,0
C3853921_C2698290,0
C3853921_C2698291,0
C1958569_C3853921,0
C1958569_C2698290,0
C1958569_C2698291,0
C2698290_C3853921,0
C2698290_C1958569,0
C2698290_C2698291,0
C2698291_C3853921,0
C2698291_C1958569,0
C2698291_C2698290,0
C1566537_C1135132,0
C1135132_C1566537,0
C0078257_C0039925,0
C0039925_C0078257,0
C1566537_C1698364,0
C1698364_C1566537,0
C0078257_C0030092,0
C0078257_C0701904,0
C0078257_C2698682,0
C0078257_C4255996,0
C0078257_C4255997,0
C0030092_C0078257,0
C0030092_C0701904,0
C0030092_C2698682,0
C0030092_C4255996,0
C0030092_C4255997,0
C0701904_C0078257,0
C0701904_C0030092,0
C0701904_C2698682,0
C0701904_C4255996,0
C0701904_C4255997,0
C2698682_C0078257,0
C2698682_C0030092,0
C2698682_C0701904,0
C2698682_C4255996,0
C2698682_C4255997,0
C4255996_C0078257,0
C4255996_C0030092,0
C4255996_C0701904,0
C4255996_C2698682,0
C4255996_C4255997,0
C4255997_C0078257,0
C4255997_C0030092,0
C4255997_C0701904,0
C4255997_C2698682,0
C4255997_C4255996,0
C0078257_C0002502,0
C0002502_C0078257,0
C0042682_C0886584,0
C0886584_C0042682,0
C0042682_C0123931,1
C0123931_C0042682,0
C0078257_C0031957,2
C0031957_C0078257,0
C0006233_C1741817,0
C1741817_C0006233,0
C0025677_C0010711,1
C0010711_C0025677,0
C0002699_C0591085,0
C0002699_C0281603,0
C0591085_C0002699,0
C0591085_C0281603,0
C0281603_C0002699,0
C0281603_C0591085,0
C0031990_C0209263,0
C0031990_C2987648,0
C0209263_C0031990,0
C0209263_C2987648,0
C2987648_C0031990,0
C2987648_C0209263,0
C0025677_C0013030,3
C0013030_C0025677,0
C1506770_C0078839,0
C0078839_C1506770,2
C3853921_C0054173,4
C0054173_C3853921,0
C0020823_C0026218,0
C0026218_C0020823,0
C0218986_C0964264,0
C0964264_C0218986,0
C0025893_C0297960,0
C0297960_C0025893,0
C0210657_C1176329,0
C1176329_C0210657,0
C0042682_C0209210,0
C0209210_C0042682,0
C0070166_C0042682,0
C0070166_C4255919,0
C4255919_C0042682,0
C4255919_C0070166,0
C0245109_C0765273,5
C0765273_C0245109,0
C0022154_C0281603,0
C0281603_C0022154,0
C0040845_C0042682,0
C0245109_C0042682,5
C0042682_C0245109,0
C0042682_C0039644,4
C0042682_C3710841,4
C0042682_C4255917,4
C0042682_C4255918,4
C0039644_C0042682,0
C0039644_C3710841,0
C0039644_C4255917,0
C0039644_C4255918,0
C3710841_C0042682,0
C3710841_C0039644,0
C3710841_C4255917,0
C3710841_C4255918,0
C4255917_C0042682,0
C4255917_C0039644,0
C4255917_C3710841,0
C4255917_C4255918,0
C4255918_C0042682,0
C4255918_C0039644,0
C4255918_C3710841,0
C4255918_C4255917,0
C0002575_C1257689,0
C0002575_C2930490,2
C1257689_C0002575,0
C1257689_C2930490,2
C2930490_C0002575,0
C2930490_C1257689,0
C0148345_C0919273,0
C0919273_C0148345,0
C3854019_C2352806,0
C2352806_C3854019,0
C0065506_C0919273,0
C0919273_C0065506,0
C0042682_C0022180,0
C0022180_C0042682,0
C0525005_C1698364,0
C1698364_C0525005,0
C0025605_C0058218,0
C0058218_C0025605,0
C0042682_C0078442,0
C0078442_C0042682,0
C0246415_C0771375,0
C0246415_C0078839,0
C0771375_C0246415,0
C0771375_C0078839,0
C0078839_C0246415,0
C0078839_C0771375,0
C0025677_C0015011,0
C0015011_C0025677,0
C0207683_C2974289,0
C2974289_C0207683,4
C0095568_C1707848,0
C0095568_C2974289,0
C1707848_C0095568,0
C1707848_C2974289,0
C2974289_C0095568,0
C2974289_C1707848,0
C2930490_C0717787,0
C0717787_C2930490,0
C0073983_C3818721,0
C3818721_C0073983,0
C1135135_C0068006,0
C0068006_C1135135,0
C0025677_C0012271,0
C0012271_C0025677,0
C0042682_C0036442,0
C0042682_C0036444,0
C0036442_C0042682,0
C0036442_C0036444,0
C0036444_C0042682,0
C0036444_C0036442,0
C0042682_C0081408,0
C0042682_C4255945,0
C0081408_C0042682,0
C0081408_C4255945,0
C4255945_C0042682,0
C4255945_C0081408,0
C1135135_C2742797,0
C2742797_C1135135,0
C0025677_C0048808,1
C0048808_C0025677,0
C0245109_C1122962,5
C1122962_C0245109,0
C0031957_C0146224,0
C0146224_C0031957,0
C0013089_C0546861,0
C0013089_C1135174,0
C0546861_C0013089,0
C0546861_C1135174,0
C1135174_C0013089,0
C1135174_C0546861,0
C0031507_C2930490,2
C2930490_C0031507,0
C0025384_C0025677,0
C0762659_C0009011,0
C0009011_C0762659,0
C0009262_C0281603,0
C0281603_C0009262,0
C0025677_C0015018,0
C0015018_C0025677,0
C0964264_C0025219,0
C0025219_C0964264,0
C0042682_C0020268,5
C0042682_C4255947,5
C0042682_C4255948,5
C0020268_C0042682,0
C0020268_C4255947,0
C0020268_C4255948,0
C4255947_C0042682,0
C4255947_C0020268,0
C4255947_C4255948,0
C4255948_C0042682,0
C4255948_C0020268,0
C4255948_C4255947,0
C0031392_C0281603,0
C0281603_C0031392,0
C0015020_C3537278,0
C0015020_C0009214,0
C0015020_C0770426,0
C0015020_C3848586,0
C3537278_C0015020,0
C3537278_C0009214,0
C3537278_C0770426,0
C3537278_C3848586,0
C0009214_C0015020,0
C0009214_C3537278,0
C0009214_C0770426,0
C0009214_C3848586,0
C0770426_C0015020,0
C0770426_C3537278,0
C0770426_C0009214,0
C0770426_C3848586,0
C3848586_C0015020,0
C3848586_C3537278,0
C3848586_C0009214,0
C3848586_C0770426,0
C1135135_C0146011,2
C0146011_C1135135,0
C0025605_C2606556,3
C2606556_C0025605,0
C0207683_C0078257,0
C0016343_C3495433,0
C0016343_C2352806,0
C3495433_C0016343,0
C3495433_C2352806,0
C2352806_C0016343,0
C2352806_C3495433,0
C2935436_C3643461,0
C2935436_C0281603,0
C3643461_C2935436,0
C3643461_C0281603,0
C0281603_C2935436,0
C0281603_C3643461,0
C0078257_C0095568,0
C0078257_C1707848,0
C0095568_C0078257,0
C0095568_C1707848,0
C1707848_C0078257,0
C1707848_C0095568,0
C0014704_C1328134,0
C1328134_C0014704,0
C0072916_C0210657,0
C0210657_C0072916,0
C0042682_C0937846,0
C0937846_C0042682,0
C0042682_C0073393,0
C0073393_C0042682,0
C0140610_C0246719,0
C0140610_C1142934,0
C0246719_C0140610,0
C0246719_C1142934,0
C1142934_C0140610,0
C1142934_C0246719,0
C0042682_C0030863,0
C0030863_C0042682,0
C3853921_C0027396,0
C3853921_C4255899,0
C0027396_C3853921,0
C0027396_C4255899,0
C4255899_C3853921,0
C4255899_C0027396,0
C2930490_C1517701,0
C1517701_C2930490,0
C0042682_C0039832,0
C0039832_C0042682,0
C0064870_C0919273,0
C0919273_C0064870,0
C0025677_C0020264,0
C0020264_C0025677,0
C0025677_C0027780,3
C0027780_C0025677,0
C1135135_C0040341,0
C0040341_C1135135,0
C0025677_C0079083,1
C0079083_C0025677,0
C1135135_C0016280,0
C0016280_C1135135,0
C3853921_C2826110,0
C2826110_C3853921,0
C0051821_C0281603,0
C0281603_C0051821,0
C0020823_C2826110,0
C2826110_C0020823,0
C0064870_C1328134,0
C1328134_C0064870,0
C0042682_C0165032,0
C0165032_C0042682,0
C1135135_C3501358,2
C3501358_C1135135,0
C0042682_C0065374,0
C0042682_C2827257,0
C0065374_C0042682,0
C0065374_C2827257,0
C2827257_C0042682,0
C2827257_C0065374,0
C1456409_C0964264,0
C0964264_C1456409,0
C0042682_C0209337,0
C0209337_C0042682,0
C0078257_C0020404,0
C0020404_C0078257,0
C0078257_C0937858,0
C0937858_C0078257,0
C0042682_C0017887,0
C0042682_C4255956,0
C0017887_C0042682,0
C0017887_C4255956,0
C4255956_C0042682,0
C4255956_C0017887,0
C2974289_C1517701,0
C1517701_C2974289,0
C0078257_C0025684,0
C0078257_C0740123,0
C0025684_C0078257,0
C0025684_C0740123,0
C0740123_C0078257,0
C0740123_C0025684,0
C0078257_C0030896,1
C0078257_C0733530,1
C0030896_C0078257,0
C0030896_C0733530,0
C0733530_C0078257,0
C0733530_C0030896,0
C2987648_C0717787,0
C0717787_C2987648,0
C0042682_C0012081,0
C0042682_C0162357,0
C0012081_C0042682,0
C0012081_C0162357,0
C0162357_C0042682,0
C0162357_C0012081,0
C0006491_C3818721,0
C3818721_C0006491,0
C0093999_C0025872,0
C0025872_C0093999,0
C0025677_C0935916,0
C0935916_C0025677,0
C0031444_C0025677,0
C3818721_C0076733,0
C0076733_C3818721,0
C0025605_C0021251,3
C0021251_C0025605,0
C0093999_C0011777,0
C0011777_C0093999,0
C0086444_C1142934,0
C1142934_C0086444,0
C0245109_C0025605,5
C0025605_C0245109,0
C0025677_C0796399,0
C0796399_C0025677,0
C0042682_C0003596,0
C0003596_C0042682,0
C1176329_C0964264,0
C0964264_C1176329,0
C0042682_C0016377,0
C0016377_C0042682,0
C0025677_C0026252,0
C0026252_C0025677,0
C0042682_C0070122,0
C0070122_C0042682,0
C0078257_C0007716,2
C0078257_C2699162,2
C0007716_C0078257,0
C0007716_C2699162,0
C2699162_C0078257,0
C2699162_C0007716,0
C0042682_C0379199,0
C0042682_C0379200,0
C0379199_C0042682,0
C0379199_C0379200,0
C0379200_C0042682,0
C0379200_C0379199,0
C0012228_C0281603,0
C0281603_C0012228,0
C0021734_C4256158,0
C0021734_C1135129,0
C4256158_C0021734,0
C4256158_C1135129,0
C1135129_C0021734,0
C1135129_C4256158,0
C3713066_C4519101,0
C3713066_C1135129,0
C4519101_C3713066,0
C4519101_C1135129,0
C1135129_C3713066,0
C1135129_C4519101,0
C0078257_C0280970,0
C0280970_C0078257,0
C0717670_C1383469,0
C0717670_C1135174,0
C1383469_C0717670,0
C1383469_C1135174,0
C1135174_C0717670,0
C1135174_C1383469,0
C0021734_C4256158,0
C4256158_C0021734,0
C2935840_C0021734,0
C2935840_C4256158,0
C0136123_C1135132,0
C1135132_C0136123,0
C0015020_C3537278,0
C0015020_C1176306,0
C3537278_C0015020,0
C3537278_C1176306,0
C1176306_C0015020,0
C1176306_C3537278,0
C0136123_C1698364,0
C1698364_C0136123,0
C0042682_C0143993,0
C0143993_C0042682,0
C0148345_C1741817,0
C1741817_C0148345,0
C0042682_C0209738,0
C0209738_C0042682,0
C1135135_C3657270,0
C3657270_C1135135,0
C0072916_C3658706,0
C3658706_C0072916,0
C0076891_C0532362,0
C0532362_C0076891,0
C1135135_C3658706,0
C3658706_C1135135,0
C0033399_C2987648,0
C2987648_C0033399,0
C0025677_C0077375,1
C0077375_C0025677,0
C0039663_C1831919,0
C1831919_C0039663,0
C1135135_C0297001,0
C0297001_C1135135,0
C0039542_C0039543,0
C0039542_C1698364,0
C0039543_C0039542,0
C0039543_C1698364,0
C1698364_C0039542,0
C1698364_C0039543,0
C2986924_C1135135,0
C1135174_C0964264,0
C0964264_C1135174,0
C0042682_C0754188,2
C0754188_C0042682,0
C2987530_C1741817,0
C1741817_C2987530,1
C0042682_C0257343,0
C0257343_C0042682,0
C1135135_C0037537,0
C0037537_C1135135,0
C0065506_C1741817,0
C1741817_C0065506,0
C0078257_C0006976,0
C0006976_C0078257,0
C0042682_C0027360,0
C0027360_C0042682,0
C0083701_C0919273,0
C0919273_C0083701,0
C0078257_C0004259,0
C0004259_C0078257,0
C0030095_C0078257,0
C0078257_C0030095,0
C2987530_C0919273,0
C0919273_C2987530,0
C0025677_C0246904,0
C0246904_C0025677,0
C0025677_C0031441,0
C0031441_C0025677,0
C0006491_C3658706,0
C3658706_C0006491,0
C3818721_C2352806,0
C2352806_C3818721,0
C0025677_C0004475,1
C0004475_C0025677,0
C0083701_C1741817,0
C1741817_C0083701,0
C0039542_C0039543,0
C0039542_C1135132,0
C0039543_C0039542,0
C0039543_C1135132,0
C1135132_C0039542,0
C1135132_C0039543,0
C0213771_C0281603,0
C0281603_C0213771,0
C0015020_C3537278,0
C0015020_C0025872,0
C3537278_C0015020,0
C3537278_C0025872,0
C0025872_C0015020,0
C0025872_C3537278,0
C1135135_C0284559,0
C0284559_C1135135,0
C0907402_C1741817,0
C1741817_C0907402,0
C0078257_C0117996,4
C0117996_C0078257,0
C0078257_C0014025,0
C0014025_C0078257,0
C0093999_C0002658,0
C0093999_C0011812,0
C0093999_C0301063,0
C0002658_C0093999,3
C0002658_C0011812,0
C0002658_C0301063,0
C0011812_C0093999,3
C0011812_C0002658,0
C0011812_C0301063,0
C0301063_C0093999,3
C0301063_C0002658,0
C0301063_C0011812,0
C0024477_C1135174,0
C1135174_C0024477,0
C0078257_C0913246,0
C0913246_C0078257,0
C0078257_C0114873,2
C0114873_C0078257,0
C0245109_C0078257,5
C0078257_C0245109,0
C0093999_C1176306,0
